gene	LSH1LSH2_OE
MtrunA17_Chr7g0273151	0
MtrunA17_Chr7g0273171	0
MtrunA17_Chr7g0273191	0
MtrunA17_Chr7g0273211	0
MtrunA17_Chr7g0273231	0
MtrunA17_Chr7g0273251	0
MtrunA17_Chr7g0273261	0
MtrunA17_Chr7g0273271	0
MtrunA17_Chr7g0273281	0
MtrunA17_Chr7g0273321	0
MtrunA17_Chr7g0273331	0
MtrunA17_Chr7g0273341	0
MtrunA17_Chr7g0273361	0
MtrunA17_Chr7g0273381	1.53381425977834
MtrunA17_Chr7g0273401	0
MtrunA17_Chr7g0273421	0
MtrunA17_Chr7g0273481	-4.73932213879496
MtrunA17_Chr7g0273491	0
MtrunA17_Chr7g0273511	-1.27165123337162
MtrunA17_Chr7g0273591	0
MtrunA17_Chr7g0273611	0
MtrunA17_Chr7g0273641	0
MtrunA17_Chr7g0273661	0
MtrunA17_Chr7g0273681	0
MtrunA17_Chr7g0273691	0
MtrunA17_Chr7g0273701	0
MtrunA17_Chr7g0273771	0
MtrunA17_Chr7g0273811	0.718670955143916
MtrunA17_Chr7g0273821	0
MtrunA17_Chr7g0273831	0
MtrunA17_Chr7g0273841	0
MtrunA17_Chr7g0273851	0
MtrunA17_Chr7g0273891	0
MtrunA17_Chr7g0273901	0
MtrunA17_Chr7g0273911	0
MtrunA17_Chr7g0273921	0
MtrunA17_Chr7g0273931	0
MtrunA17_Chr7g0273951	0
MtrunA17_Chr7g0273961	0
MtrunA17_Chr7g0273981	0
MtrunA17_Chr7g0274021	1.03806519354735
MtrunA17_Chr7g0274041	0
MtrunA17_Chr7g0274061	1.36324250494443
MtrunA17_Chr7g0274071	0
MtrunA17_Chr7g0274081	0
MtrunA17_Chr7g0274091	0
MtrunA17_Chr7g0274101	0
MtrunA17_Chr7g0274121	0
MtrunA17_Chr7g0274131	1.11422982268998
MtrunA17_Chr7g0274141	-0.720503207538572
MtrunA17_Chr7g0274161	0
MtrunA17_Chr7g0274181	0
MtrunA17_Chr7g0274241	0
MtrunA17_Chr7g0274261	0
MtrunA17_Chr7g0274271	0.825899713040643
MtrunA17_Chr7g0274301	0
MtrunA17_Chr7g0274311	0
MtrunA17_Chr7g0274321	0
MtrunA17_Chr7g0274341	1.39454764342687
MtrunA17_Chr7g0274391	0
MtrunA17_Chr7g0274401	0
MtrunA17_Chr7g0274421	0
MtrunA17_Chr7g0274431	0
MtrunA17_Chr7g0274471	0
MtrunA17_Chr7g0274491	0
MtrunA17_Chr7g0274501	0.832746906673042
MtrunA17_Chr7g0274511	0
MtrunA17_Chr7g0274531	0
MtrunA17_Chr7g0274541	0
MtrunA17_Chr7g0274581	0
MtrunA17_Chr7g0274621	0
MtrunA17_Chr7g0274651	0
MtrunA17_Chr7g0274671	0
MtrunA17_Chr7g0274751	0
MtrunA17_Chr7g0274781	0
MtrunA17_Chr7g0274801	0
MtrunA17_Chr7g0274821	0
MtrunA17_Chr7g0274831	0
MtrunA17_Chr7g0274841	0
MtrunA17_Chr7g0274871	0
MtrunA17_Chr7g0274901	0
MtrunA17_Chr7g0274911	0
MtrunA17_Chr7g0274921	0
MtrunA17_Chr7g0274931	0
MtrunA17_Chr7g0274961	0
MtrunA17_Chr7g0275011	2.72497140304053
MtrunA17_Chr7g0275081	0
MtrunA17_Chr7g0275091	0.65667077691092
MtrunA17_Chr7g0275101	2.88160950260851
MtrunA17_Chr7g0275121	0
MtrunA17_Chr7g0275191	0
MtrunA17_Chr7g0275201	0
MtrunA17_Chr7g0275211	0
MtrunA17_Chr7g0275231	0
MtrunA17_Chr7g0275241	0
MtrunA17_Chr7g0275251	0
MtrunA17_Chr7g0275271	0
MtrunA17_Chr7g0275281	1.33333180336744
MtrunA17_Chr7g0275291	2.02432488658257
MtrunA17_Chr7g0275321	0
MtrunA17_Chr7g0275331	0
MtrunA17_Chr7g0275361	0
MtrunA17_Chr7g0275371	0
MtrunA17_Chr7g0275381	0
MtrunA17_Chr7g0275391	0.705507284457145
MtrunA17_Chr7g0275431	0
MtrunA17_Chr7g0275441	0
MtrunA17_Chr7g0275471	0
MtrunA17_Chr7g0275481	0
MtrunA17_Chr7g0275511	0
MtrunA17_Chr7g0275521	0
MtrunA17_Chr7g0275531	-1.1516425649627
MtrunA17_Chr7g0275551	0
MtrunA17_Chr7g0275561	0
MtrunA17_Chr7g0275571	-0.669479860946698
MtrunA17_Chr7g0275581	0
MtrunA17_Chr7g0275601	-1.06220833736231
MtrunA17_Chr7g0275611	0
MtrunA17_Chr7g0275621	0
MtrunA17_Chr7g0275631	0
MtrunA17_Chr7g0275641	-0.845096708659884
MtrunA17_Chr7g0275691	0
MtrunA17_Chr7g0275701	0.892196823438797
MtrunA17_Chr7g0275731	0
MtrunA17_Chr7g0275791	0
MtrunA17_Chr7g0275811	0
MtrunA17_Chr7g0275821	0
MtrunA17_Chr7g0275841	0
MtrunA17_Chr7g0275851	0
MtrunA17_Chr7g0275871	0.738280228635005
MtrunA17_Chr7g0275901	0
MtrunA17_Chr7g0275911	0
MtrunA17_Chr7g0275931	0.665525652176856
MtrunA17_Chr7g0275961	0
MtrunA17_Chr7g0275981	0
MtrunA17_Chr7g0276021	1.00122207863139
MtrunA17_Chr7g0276031	0
MtrunA17_Chr7g0276051	1.09949848204346
MtrunA17_Chr7g0276061	0
MtrunA17_Chr7g0276071	1.88038165142553
MtrunA17_Chr7g0276081	0
MtrunA17_Chr7g0276101	0
MtrunA17_Chr7g0276131	0
MtrunA17_Chr7g0276191	-1.00544139554108
MtrunA17_Chr7g0276251	0
MtrunA17_Chr7g0276321	0
MtrunA17_Chr7g0276331	0
MtrunA17_Chr7g0276341	0
MtrunA17_Chr7g0276361	0
MtrunA17_Chr7g0276371	0
MtrunA17_Chr7g0276381	2.42587668485733
MtrunA17_Chr7g0276401	0
MtrunA17_Chr7g0276421	1.49032857574235
MtrunA17_Chr7g0276471	4.48185978297484
MtrunA17_Chr7g0276501	1.31222319020565
MtrunA17_Chr7g0276511	1.34951627259629
MtrunA17_Chr7g0276531	0
MtrunA17_Chr7g0276551	0
MtrunA17_Chr7g0276581	0
MtrunA17_Chr7g0276591	0.709079051854569
MtrunA17_Chr7g0276601	0
MtrunA17_Chr7g0276621	0
MtrunA17_Chr7g0276631	0
MtrunA17_Chr7g0276681	0
MtrunA17_Chr8g0334351	0
MtrunA17_Chr8g0334411	0
MtrunA17_Chr8g0334441	0
MtrunA17_Chr8g0334461	-1.45356032683902
MtrunA17_Chr8g0334471	-1.64266369029105
MtrunA17_Chr8g0334481	0
MtrunA17_Chr8g0334501	0
MtrunA17_Chr8g0334511	0
MtrunA17_Chr8g0334521	0
MtrunA17_Chr8g0334531	2.07067448779751
MtrunA17_Chr8g0334541	-4.56919917825385
MtrunA17_Chr8g0334581	0
MtrunA17_Chr8g0334591	1.75535419320418
MtrunA17_Chr8g0334641	0
MtrunA17_Chr8g0334651	0
MtrunA17_Chr8g0334661	0
MtrunA17_Chr8g0334681	0
MtrunA17_Chr8g0334691	0
MtrunA17_Chr8g0334751	0
MtrunA17_Chr8g0334761	-2.07070056516804
MtrunA17_Chr8g0334801	1.11171593411433
MtrunA17_Chr8g0334821	-8.64561314072239
MtrunA17_Chr8g0334861	1.1576858697787
MtrunA17_Chr8g0334871	0
MtrunA17_Chr8g0334891	0
MtrunA17_Chr8g0334911	0
MtrunA17_Chr8g0334941	0
MtrunA17_Chr8g0334981	0
MtrunA17_Chr8g0334991	0
MtrunA17_Chr8g0335001	0
MtrunA17_Chr8g0335011	0
MtrunA17_Chr8g0335021	0
MtrunA17_Chr8g0335031	0
MtrunA17_Chr8g0335041	0
MtrunA17_Chr8g0335051	0
MtrunA17_Chr8g0335071	0
MtrunA17_Chr8g0335111	1.02503616469026
MtrunA17_Chr8g0335131	0
MtrunA17_Chr8g0335141	0
MtrunA17_Chr8g0335161	0
MtrunA17_Chr8g0335181	0.602897444515231
MtrunA17_Chr8g0335201	0
MtrunA17_Chr8g0335211	0
MtrunA17_Chr8g0335221	1.07615339506971
MtrunA17_Chr8g0335231	0
MtrunA17_Chr8g0335261	0
MtrunA17_Chr8g0335271	1.02657887133979
MtrunA17_Chr8g0335291	0
MtrunA17_Chr8g0335331	0
MtrunA17_Chr8g0335341	0
MtrunA17_Chr8g0335351	0
MtrunA17_Chr8g0335391	0
MtrunA17_Chr8g0335411	0
MtrunA17_Chr8g0335431	0
MtrunA17_Chr8g0335461	0
MtrunA17_Chr8g0335541	0
MtrunA17_Chr8g0335571	0.745392674361617
MtrunA17_Chr8g0335591	2.54853893121064
MtrunA17_Chr8g0335631	-1.44444456777635
MtrunA17_Chr8g0335661	0
MtrunA17_Chr8g0335791	0
MtrunA17_Chr8g0335811	0
MtrunA17_Chr8g0335841	0
MtrunA17_Chr8g0335851	1.05646042452231
MtrunA17_Chr8g0335861	0
MtrunA17_Chr8g0335881	0.938928967103064
MtrunA17_Chr8g0335901	0
MtrunA17_Chr8g0335911	0
MtrunA17_Chr8g0335951	0
MtrunA17_Chr8g0335971	0
MtrunA17_Chr8g0336041	0
MtrunA17_Chr8g0336051	0
MtrunA17_Chr8g0336081	0
MtrunA17_Chr8g0336091	0
MtrunA17_Chr8g0336101	0
MtrunA17_Chr8g0336121	0
MtrunA17_Chr8g0336161	0
MtrunA17_Chr8g0336181	0
MtrunA17_Chr8g0336301	0
MtrunA17_Chr8g0336341	0
MtrunA17_Chr8g0336381	0
MtrunA17_Chr8g0336391	-1.43157208286526
MtrunA17_Chr8g0336401	0
MtrunA17_Chr8g0336411	0.72200498618438
MtrunA17_Chr8g0336441	-0.648621298352681
MtrunA17_Chr8g0336501	0
MtrunA17_Chr8g0336511	0
MtrunA17_Chr8g0336581	0
MtrunA17_Chr8g0336591	0.897340713174862
MtrunA17_Chr8g0336631	0
MtrunA17_Chr8g0336651	0
MtrunA17_Chr8g0336661	0.697157965916437
MtrunA17_Chr8g0336691	-0.968311681085839
MtrunA17_Chr8g0336731	-0.699557256622198
MtrunA17_Chr8g0336741	0
MtrunA17_Chr8g0336751	0
MtrunA17_Chr8g0336761	0
MtrunA17_Chr8g0336781	0
MtrunA17_Chr8g0336791	-0.631816460997858
MtrunA17_Chr8g0336801	-0.662897919256107
MtrunA17_Chr8g0336831	-0.944498790272827
MtrunA17_Chr8g0336861	0
MtrunA17_Chr8g0336911	0
MtrunA17_Chr8g0336921	1.03371462665372
MtrunA17_Chr8g0336931	0
MtrunA17_Chr8g0336951	0
MtrunA17_Chr8g0336961	0
MtrunA17_Chr8g0336991	0
MtrunA17_Chr8g0337041	0
MtrunA17_Chr8g0337071	0
MtrunA17_Chr8g0337081	0
MtrunA17_Chr8g0337121	2.03604969441237
MtrunA17_Chr8g0337131	0
MtrunA17_Chr8g0337201	0
MtrunA17_Chr8g0337211	0
MtrunA17_Chr8g0337231	0
MtrunA17_Chr8g0337251	0
MtrunA17_Chr8g0337261	0
MtrunA17_Chr8g0337291	-1.46821280252606
MtrunA17_Chr8g0337301	-1.15496363314184
MtrunA17_Chr8g0337321	0
MtrunA17_Chr8g0337361	0.888935968569669
MtrunA17_Chr8g0337371	1.15145789633308
MtrunA17_Chr8g0337391	0.609191793151233
MtrunA17_Chr8g0337441	0
MtrunA17_Chr8g0337451	0.798095451153379
MtrunA17_Chr8g0337471	0.974931955028
MtrunA17_Chr8g0337491	0
MtrunA17_Chr8g0337611	1.73483342437912
MtrunA17_Chr8g0337621	0
MtrunA17_Chr8g0337631	0
MtrunA17_Chr8g0337671	0
MtrunA17_Chr8g0337681	1.67728684157932
MtrunA17_Chr8g0337701	1.01863346784069
MtrunA17_Chr8g0337741	0
MtrunA17_Chr8g0337761	0
MtrunA17_Chr8g0337771	0
MtrunA17_Chr8g0337781	0
MtrunA17_Chr8g0337791	0
MtrunA17_Chr8g0337841	0
MtrunA17_Chr8g0337861	0
MtrunA17_Chr8g0337871	0
MtrunA17_Chr8g0337881	0
MtrunA17_Chr8g0337891	-0.675241602330246
MtrunA17_Chr8g0337901	0
MtrunA17_Chr8g0337941	0
MtrunA17_Chr8g0337951	-0.998832291476123
MtrunA17_Chr8g0337981	0
MtrunA17_Chr8g0337991	0
MtrunA17_Chr8g0338011	0
MtrunA17_Chr8g0338021	0
MtrunA17_Chr8g0338041	0
MtrunA17_Chr8g0338051	0
MtrunA17_Chr8g0338111	0
MtrunA17_Chr8g0338121	0
MtrunA17_Chr8g0338141	0
MtrunA17_Chr8g0338191	0
MtrunA17_Chr8g0338241	0
MtrunA17_Chr8g0338251	0
MtrunA17_Chr8g0338261	0
MtrunA17_Chr8g0338421	0
MtrunA17_Chr8g0338431	-0.803913570648053
MtrunA17_Chr8g0338441	0
MtrunA17_Chr8g0338451	0
MtrunA17_Chr8g0338461	0
MtrunA17_Chr8g0338471	0
MtrunA17_Chr8g0338501	0
MtrunA17_Chr8g0338511	0
MtrunA17_Chr8g0338541	0
MtrunA17_Chr8g0338551	0
MtrunA17_Chr8g0338561	0
MtrunA17_Chr8g0338571	0
MtrunA17_Chr8g0338601	0
MtrunA17_Chr8g0338741	0
MtrunA17_Chr8g0338801	0.841862175138628
MtrunA17_Chr8g0338811	0
MtrunA17_Chr8g0338821	0.898673781922288
MtrunA17_Chr8g0338831	0.862082367447184
MtrunA17_Chr8g0338841	0
MtrunA17_Chr8g0338861	0
MtrunA17_Chr8g0338871	0
MtrunA17_Chr8g0338881	0
MtrunA17_Chr8g0338901	0
MtrunA17_Chr8g0338961	0
MtrunA17_Chr8g0338981	0.918332367155948
MtrunA17_Chr8g0339011	0
MtrunA17_Chr8g0339031	0
MtrunA17_Chr8g0339041	0
MtrunA17_Chr8g0339051	0
MtrunA17_Chr8g0339091	0.709427477175938
MtrunA17_Chr8g0339111	0
MtrunA17_Chr8g0339141	0
MtrunA17_Chr8g0339151	-1.10962031225016
MtrunA17_Chr8g0339171	0
MtrunA17_Chr8g0339181	0
MtrunA17_Chr8g0339191	0
MtrunA17_Chr8g0339201	0
MtrunA17_Chr8g0339211	-1.05306740791112
MtrunA17_Chr8g0339231	1.4869690929379
MtrunA17_Chr8g0339241	0
MtrunA17_Chr8g0339261	0
MtrunA17_Chr8g0339281	0
MtrunA17_Chr8g0339291	0
MtrunA17_Chr8g0339301	0
MtrunA17_Chr8g0339311	0
MtrunA17_Chr8g0339321	-1.06305864236067
MtrunA17_Chr8g0339351	-1.16274402950199
MtrunA17_Chr8g0339431	0
MtrunA17_Chr8g0339451	0
MtrunA17_Chr8g0339471	0
MtrunA17_Chr8g0339481	0
MtrunA17_Chr8g0339501	-4.64696568001005
MtrunA17_Chr8g0339531	0
MtrunA17_Chr8g0339571	0
MtrunA17_Chr8g0339591	0
MtrunA17_Chr8g0339601	0
MtrunA17_Chr8g0339611	0
MtrunA17_Chr8g0339631	0
MtrunA17_Chr8g0339641	-2.59450179685679
MtrunA17_Chr8g0339651	0
MtrunA17_Chr8g0339661	0.779680029444182
MtrunA17_Chr8g0339681	-1.492281746666
MtrunA17_Chr8g0339701	-1.75555561056289
MtrunA17_Chr8g0339711	0
MtrunA17_Chr8g0339761	0
MtrunA17_Chr8g0339811	0
MtrunA17_Chr8g0339841	0
MtrunA17_Chr8g0339851	0
MtrunA17_Chr8g0339861	0
MtrunA17_Chr8g0339891	0
MtrunA17_Chr8g0339951	0
MtrunA17_Chr8g0339961	0
MtrunA17_Chr8g0339971	0
MtrunA17_Chr8g0340021	0
MtrunA17_Chr8g0340031	0
MtrunA17_Chr8g0340051	0
MtrunA17_Chr8g0340061	0
MtrunA17_Chr8g0340081	-1.48445936083855
MtrunA17_Chr8g0340091	0
MtrunA17_Chr8g0340111	0
MtrunA17_Chr8g0340121	-0.975047351555329
MtrunA17_Chr8g0340131	0
MtrunA17_Chr8g0340161	0
MtrunA17_Chr8g0340271	-2.81678287497133
MtrunA17_Chr8g0340281	0
MtrunA17_Chr8g0340311	0
MtrunA17_Chr8g0340351	1.34090370260161
MtrunA17_Chr8g0340401	0
MtrunA17_Chr8g0340411	0
MtrunA17_Chr8g0340431	-1.40575631139378
MtrunA17_Chr8g0340451	0
MtrunA17_Chr8g0340461	-0.699161363636201
MtrunA17_Chr8g0340491	0
MtrunA17_Chr8g0340501	0
MtrunA17_Chr8g0340511	0
MtrunA17_Chr8g0340631	0
MtrunA17_Chr8g0340641	0
MtrunA17_Chr8g0340651	0
MtrunA17_Chr8g0340661	0
MtrunA17_Chr8g0340701	1.03907038778378
MtrunA17_Chr8g0340711	0
MtrunA17_Chr8g0340721	0
MtrunA17_Chr8g0340731	0
MtrunA17_Chr8g0340741	0
MtrunA17_Chr8g0340761	0
MtrunA17_Chr8g0340771	0
MtrunA17_Chr8g0340791	0
MtrunA17_Chr8g0340811	-1.38093745215369
MtrunA17_Chr8g0340821	0
MtrunA17_Chr8g0340831	0
MtrunA17_Chr8g0340881	-2.87879114416433
MtrunA17_Chr8g0340891	0
MtrunA17_Chr8g0340911	-2.07396452267984
MtrunA17_Chr8g0340931	-4.5769265883554
MtrunA17_Chr8g0340971	1.34003277186121
MtrunA17_Chr8g0340991	0
MtrunA17_Chr8g0341011	-0.883072208370922
MtrunA17_Chr8g0341051	-1.27007905329289
MtrunA17_Chr8g0341061	-1.27890342058948
MtrunA17_Chr8g0341101	0
MtrunA17_Chr8g0341111	-2.94989016498297
MtrunA17_Chr8g0341151	-1.42137287911943
MtrunA17_Chr8g0341231	0
MtrunA17_Chr8g0341281	0
MtrunA17_Chr8g0341291	0
MtrunA17_Chr8g0341301	0
MtrunA17_Chr8g0341311	0
MtrunA17_Chr8g0341321	-0.586322541891452
MtrunA17_Chr8g0341371	0
MtrunA17_Chr8g0341401	0
MtrunA17_Chr8g0341421	0
MtrunA17_Chr8g0341461	0
MtrunA17_Chr8g0341471	0
MtrunA17_Chr8g0341491	0
MtrunA17_Chr8g0341501	0
MtrunA17_Chr8g0341511	0
MtrunA17_Chr8g0341531	0
MtrunA17_Chr8g0341551	0
MtrunA17_Chr8g0341571	0
MtrunA17_Chr8g0341631	0
MtrunA17_Chr8g0341671	0.642748655696871
MtrunA17_Chr8g0341701	0.723230892069548
MtrunA17_Chr8g0341711	0
MtrunA17_Chr8g0341721	0
MtrunA17_Chr8g0341731	0
MtrunA17_Chr8g0341741	0
MtrunA17_Chr8g0341751	0
MtrunA17_Chr8g0341761	1.89259095202314
MtrunA17_Chr8g0341791	0
MtrunA17_Chr8g0341811	0
MtrunA17_Chr8g0341821	0
MtrunA17_Chr8g0341831	0
MtrunA17_Chr8g0341851	3.65307959552119
MtrunA17_Chr8g0341861	0
MtrunA17_Chr8g0341881	1.5147630825264
MtrunA17_Chr8g0341931	0
MtrunA17_Chr8g0341951	0.834757320349139
MtrunA17_Chr8g0341971	0
MtrunA17_Chr8g0341991	0
MtrunA17_Chr8g0342001	0
MtrunA17_Chr8g0342011	0
MtrunA17_Chr8g0342031	0
MtrunA17_Chr8g0342041	0
MtrunA17_Chr8g0342071	0.799068261990898
MtrunA17_Chr8g0342091	0
MtrunA17_Chr8g0342101	-1.12645290390207
MtrunA17_Chr8g0342131	0
MtrunA17_Chr8g0342151	0
MtrunA17_Chr8g0342161	0
MtrunA17_Chr8g0342201	0
MtrunA17_Chr8g0342211	0
MtrunA17_Chr8g0342221	-0.81378266197821
MtrunA17_Chr8g0342291	0
MtrunA17_Chr8g0342311	0
MtrunA17_Chr8g0342341	0
MtrunA17_Chr8g0342361	0
MtrunA17_Chr8g0342421	0
MtrunA17_Chr8g0342441	0
MtrunA17_Chr8g0342451	0
MtrunA17_Chr8g0342491	-0.660026481186929
MtrunA17_Chr8g0342501	0
MtrunA17_Chr8g0342551	0
MtrunA17_Chr8g0342561	0
MtrunA17_Chr8g0342591	0
MtrunA17_Chr8g0342601	-0.890689822162054
MtrunA17_Chr8g0342621	-0.837140956844297
MtrunA17_Chr8g0342641	-1.32257533885603
MtrunA17_Chr8g0342661	0
MtrunA17_Chr8g0342671	-1.12508023242894
MtrunA17_Chr8g0342681	0
MtrunA17_Chr8g0342731	0
MtrunA17_Chr8g0342741	0
MtrunA17_Chr8g0342751	0
MtrunA17_Chr8g0342771	-0.592280725879174
MtrunA17_Chr8g0342781	-0.595630124819612
MtrunA17_Chr8g0342791	-0.946043483183432
MtrunA17_Chr8g0342811	0
MtrunA17_Chr8g0342821	0
MtrunA17_Chr8g0342831	0
MtrunA17_Chr8g0342841	0
MtrunA17_Chr8g0342861	0
MtrunA17_Chr8g0342881	0
MtrunA17_Chr8g0342901	3.40163213258065
MtrunA17_Chr8g0342911	0
MtrunA17_Chr8g0342921	0
MtrunA17_Chr8g0342931	-1.48207450741915
MtrunA17_Chr8g0342951	0
MtrunA17_Chr8g0342971	1.39148311742748
MtrunA17_Chr8g0342981	0
MtrunA17_Chr8g0342991	-2.8944205707651
MtrunA17_Chr8g0343001	-3.42966369422111
MtrunA17_Chr8g0343011	1.3582238914936
MtrunA17_Chr8g0343021	0
MtrunA17_Chr8g0343031	0
MtrunA17_Chr8g0343071	0
MtrunA17_Chr8g0343081	1.13772343317306
MtrunA17_Chr8g0343091	0
MtrunA17_Chr8g0343141	0
MtrunA17_Chr8g0343151	0
MtrunA17_Chr8g0343171	1.58675969939093
MtrunA17_Chr8g0343201	0
MtrunA17_Chr8g0343241	-1.42788680787063
MtrunA17_Chr8g0343271	-1.56924578297328
MtrunA17_Chr8g0343301	0
MtrunA17_Chr8g0343351	0
MtrunA17_Chr8g0343361	0
MtrunA17_Chr8g0343381	0
MtrunA17_Chr8g0343391	0
MtrunA17_Chr8g0343421	0
MtrunA17_Chr8g0343431	1.392495714847
MtrunA17_Chr8g0343451	1.7526087982036
MtrunA17_Chr8g0343511	-0.831492469812349
MtrunA17_Chr8g0343521	0
MtrunA17_Chr8g0343541	0
MtrunA17_Chr8g0343581	-2.20643008152836
MtrunA17_Chr8g0343631	0
MtrunA17_Chr8g0343651	0
MtrunA17_Chr8g0343661	-2.24423484655533
MtrunA17_Chr8g0343671	-0.741105713361508
MtrunA17_Chr8g0343681	-1.80840778867309
MtrunA17_Chr8g0343701	0
MtrunA17_Chr8g0343721	0
MtrunA17_Chr8g0343731	0.770806599172251
MtrunA17_Chr8g0343751	0
MtrunA17_Chr8g0343781	0
MtrunA17_Chr8g0343791	0
MtrunA17_Chr8g0343801	-0.695795758607349
MtrunA17_Chr8g0343811	0
MtrunA17_Chr8g0343871	0
MtrunA17_Chr8g0343881	0
MtrunA17_Chr8g0343921	0
MtrunA17_Chr8g0343934	-0.786193648392577
MtrunA17_Chr8g0343941	0
MtrunA17_Chr8g0343954	-1.03554476127521
MtrunA17_Chr8g0343961	0
MtrunA17_Chr8g0343971	0
MtrunA17_Chr8g0343981	0
MtrunA17_Chr8g0344001	0
MtrunA17_Chr8g0344011	0
MtrunA17_Chr8g0344061	-2.0353151408364
MtrunA17_Chr8g0344071	-1.21414564964357
MtrunA17_Chr8g0344081	0
MtrunA17_Chr8g0344101	0
MtrunA17_Chr8g0344121	1.39895934284357
MtrunA17_Chr8g0344141	0
MtrunA17_Chr8g0344151	0
MtrunA17_Chr8g0344191	-5.3458130748159
MtrunA17_Chr8g0344201	0
MtrunA17_Chr8g0344211	-1.76928938805318
MtrunA17_Chr8g0344241	-1.94144332290158
MtrunA17_Chr8g0344251	0
MtrunA17_Chr8g0344271	0
MtrunA17_Chr8g0344311	0
MtrunA17_Chr8g0344331	0
MtrunA17_Chr8g0344341	0
MtrunA17_Chr8g0344361	0
MtrunA17_Chr8g0344381	0
MtrunA17_Chr8g0344391	0
MtrunA17_Chr8g0344411	0
MtrunA17_Chr8g0344421	0
MtrunA17_Chr8g0344431	0
MtrunA17_Chr8g0344451	0
MtrunA17_Chr8g0344481	0
MtrunA17_Chr8g0344491	0
MtrunA17_Chr8g0344501	0.812803458495366
MtrunA17_Chr8g0344511	0
MtrunA17_Chr8g0344521	0
MtrunA17_Chr8g0344611	0
MtrunA17_Chr8g0344621	0
MtrunA17_Chr8g0344651	0
MtrunA17_Chr8g0344681	0
MtrunA17_Chr8g0344711	-0.972445691480259
MtrunA17_Chr8g0344721	0
MtrunA17_Chr8g0344731	0
MtrunA17_Chr8g0344761	0
MtrunA17_Chr8g0344811	0.646407888615755
MtrunA17_Chr8g0344911	0
MtrunA17_Chr8g0344921	0
MtrunA17_Chr8g0344931	-3.48529216610479
MtrunA17_Chr8g0344941	0
MtrunA17_Chr8g0344951	0
MtrunA17_Chr8g0344961	0
MtrunA17_Chr8g0344971	0.947126696799981
MtrunA17_Chr8g0344991	0
MtrunA17_Chr8g0345021	0
MtrunA17_Chr8g0345031	0
MtrunA17_Chr8g0345061	0
MtrunA17_Chr8g0345091	-0.964666835401128
MtrunA17_Chr8g0345151	0
MtrunA17_Chr8g0345161	0
MtrunA17_Chr8g0345171	-0.637133980084836
MtrunA17_Chr8g0345181	0
MtrunA17_Chr8g0345191	0
MtrunA17_Chr8g0345211	0
MtrunA17_Chr8g0345241	0
MtrunA17_Chr8g0345261	0
MtrunA17_Chr8g0345281	0.637244481087107
MtrunA17_Chr8g0345351	0
MtrunA17_Chr8g0345361	0.87122713566558
MtrunA17_Chr8g0345381	0
MtrunA17_Chr8g0345401	0
MtrunA17_Chr8g0345421	0
MtrunA17_Chr8g0345441	0.624332235245947
MtrunA17_Chr8g0345451	0
MtrunA17_Chr8g0345481	0
MtrunA17_Chr8g0345501	0
MtrunA17_Chr8g0345511	0
MtrunA17_Chr8g0345521	0
MtrunA17_Chr8g0345531	0
MtrunA17_Chr8g0345551	0
MtrunA17_Chr8g0345561	0
MtrunA17_Chr8g0345591	0.888679766136448
MtrunA17_Chr8g0345601	0
MtrunA17_Chr8g0345621	0.927602538460793
MtrunA17_Chr8g0345631	1.80646608582333
MtrunA17_Chr8g0345651	0
MtrunA17_Chr8g0345661	0
MtrunA17_Chr8g0345671	0
MtrunA17_Chr8g0345691	-1.02581378655042
MtrunA17_Chr8g0345771	4.05596164375545
MtrunA17_Chr8g0345781	0
MtrunA17_Chr8g0345791	0
MtrunA17_Chr8g0345801	0
MtrunA17_Chr8g0345811	0
MtrunA17_Chr8g0345831	-2.01894177312761
MtrunA17_Chr8g0345851	0
MtrunA17_Chr8g0345871	0
MtrunA17_Chr8g0345881	0
MtrunA17_Chr8g0345891	0
MtrunA17_Chr8g0345901	-0.776255114256298
MtrunA17_Chr8g0345911	0
MtrunA17_Chr8g0345931	0
MtrunA17_Chr8g0345941	2.10865211352313
MtrunA17_Chr8g0345951	0
MtrunA17_Chr8g0346001	0
MtrunA17_Chr8g0346011	0
MtrunA17_Chr8g0346021	0
MtrunA17_Chr8g0346061	0
MtrunA17_Chr8g0346071	0
MtrunA17_Chr8g0346081	0
MtrunA17_Chr8g0346091	0
MtrunA17_Chr8g0346101	1.91729341865607
MtrunA17_Chr8g0346131	-0.766673146691799
MtrunA17_Chr8g0346141	0
MtrunA17_Chr8g0346161	0
MtrunA17_Chr8g0346171	0
MtrunA17_Chr8g0346181	0
MtrunA17_Chr8g0346231	0
MtrunA17_Chr8g0346251	0
MtrunA17_Chr8g0346261	-0.935930714134323
MtrunA17_Chr8g0346271	2.14933980929172
MtrunA17_Chr8g0346281	2.25671645369327
MtrunA17_Chr8g0346291	0
MtrunA17_Chr8g0346311	0
MtrunA17_Chr8g0346371	0
MtrunA17_Chr8g0346391	0
MtrunA17_Chr8g0346411	0
MtrunA17_Chr8g0346421	0
MtrunA17_Chr8g0346441	0
MtrunA17_Chr8g0346451	0
MtrunA17_Chr8g0346461	-0.646191529986172
MtrunA17_Chr8g0346471	0
MtrunA17_Chr8g0346481	0.852310595635225
MtrunA17_Chr8g0346501	0
MtrunA17_Chr8g0346551	0
MtrunA17_Chr8g0346561	-0.708115629121975
MtrunA17_Chr8g0346571	0
MtrunA17_Chr8g0346581	0
